cafe_name,review_content,review_stars
Max Brenner Rothchild,"Max Brenner at the port is a restaurant inspired by stories like Alice in Wonderland and Charlie and the Chocolate Factory. Everything has its special touch like a distinct mug, an unusual taste combination or a nice decoration. It puts one in a unique place with anything about chocolate around you. The menu is all about chocolate, too. We've had...
More ",5
Max Brenner Rothchild,"Food was okay, service was awful. Our meals took a long time to come and were sporadically presented to us, so we all finished at different times. As well, our drinks didn't come until after some meals already arrived. The deserts were rumored to be good but were far from it, and were supposed to distract from the wildly mediocre...
More ",1
Max Brenner Rothchild,"We have been to Max Brenners many times and the experience over many years has never diminished. A fantastic combination of amazing desserts and drinks and also the assortment of lovely meals was a great experience and one like no other. A must for anyone who loves chocolate and great eating experiences,",5
Max Brenner Rothchild,"I've been to Max Brenner's in both New York and Tel Aviv and I've been to both twice - the food is so good and the shop is the perfect place to buy gifts in. The shop: Selection of pralines, boxes of chocolate, tubes of chocolate marbles and also fun, pretty and innovative mugs and cups. I wish I could...
More ",4
Max Brenner Rothchild,"This is a very nice place - must to try. The chocolates are the best I've ever tasted. Although, a bit pricey.",4
Max Brenner Rothchild,Absolutely great for all of you who adore food and endulge yourselves. Must visit! Good place to take your boyfriend or girlfriend or to have a good five o clock chocolate.,5
Max Brenner Rothchild,"The tastiest chocolate in Tel-Aviv, there is any kind of chocolate you can imagine. Besides you can buy candies, and staff of this place is very nice!",5
Max Brenner Rothchild,"While on vacation in Philly, we had to stop in and try a wonderful dessert. It was fabulous inside and the booths were cute. I cannot remember the name of my dessert but it was cake, ice cream shaved chocolate and hot fudge sauce. It came in separate dishes so you poured everything onto the main cake plate. I remember...
More ",5
Max Brenner Rothchild,"In my whole live and traveling never have tasted such creative, harmony sweet dishes. Gorgeous variety, all brands and spices - a must !",5
Max Brenner Rothchild,"The menu is over-run with sugary concoctions, it will remind you of a charlie and the chocolate factory. Its also cute at night to sit outside and enjoy a meal or desert by candle light",4
Max Brenner Rothchild,"Overrated chocolate dishes such as the Fondue with stale sponge cake and dried out marshmallows topped off with service and management that more appropriately belonged in a teenage burger joint...Oh wait a second, that probably explains why there were no adults at this port side restaurant.",2
Max Brenner Rothchild,"The food is good - with childhood stuff. Their ""regular"" menu is also good - soups, eggs etc. A good choise for a birthday celebration.",5
Max Brenner Rothchild,We were here on Sut (Shabbat) and it is good place for tourists to taste best hot chocolate in Israel! 5+ And also here is great chocolate shop,5
Max Brenner Rothchild,"yup.... every thing you wish for in Chocolate is here! enjoy each and every morsel... whether you are drinking it , slurping it , spooning it or sharing it... just do it here. ENJOY!!!",5
Max Brenner Rothchild,"amazing experience you feel as into a chocolate factory. waitress are very nice and happy to serve which is unusual in tel aviv. so good point for them watch out about kosherout and ask every time in israel about milk, but usually at max brenner its ok",4
Max Brenner Rothchild,"The food is ok and the desserts are just decent, I don't know why this place is so famous. The chocolate quality is good but not great, the ambience is quite nice though.",3
Max Brenner Rothchild,"Chocolate Chocolate and more Chocolate - good deserts, probably the best place to get chocolate to bring back home as well. A bit overrated when you comepare them to other countries, but thats pretty much all we have :)",4
Max Brenner Rothchild,"Got some pralines and choco pearls, good but nothing extraordinary. Coffee was nice and it is a nice place to watch pretty faces walking up and down Rotschild bvd",3
Max Brenner Rothchild,"my kids love it, great chocolate menu for the kids, and good stuff for the parents too, great all family place for breakfast or easy lunch",5
Max Brenner Rothchild,"Try the one at Old Tel- Aviv port - great location! good food for lunch , don't miss their desserts and hot chocolate is a must",4
Max Brenner Rothchild,"its a Chocolate kingdom. the idea of the place is so unique. the staff service is gr8, there are very nice",4
Max Brenner Rothchild,"I have been to many Max Brenner Restaurants but the one at the Tel-aviv Port -Nemal was the best. I was with 6 adults and 2 toddlers. I had spicy chicken wings and chips with tehina sauce. It was great. And the others had either chicken or chocolate dishes. Everything was fantastic. The menu is fabulous with so many original...
More ",5
Max Brenner Rothchild,"Can't figure out what the hype is all about. We have gone about 4 times. YUCK every time! Sorry, just because you put chocolate on something, doesn't make it good.",2
Max Brenner Rothchild,"Max Brenner is known for its amazing choclates, chocolate drinks and deserts- and they are amazing! But their savory dishes are really good as well- I had fish & chips and it was great. Be careful though, it's not cheap and you can also find yourself very-very-very full. =)",5
Max Brenner Rothchild,"IF you like chocolate this is the place for you, its fun just to enter and look, but take one the chocolate drinks or desserts, they also sell stuff and serve lunch, but I would stick to the chocolate",4
Max Brenner Rothchild,"If you like chocolate, Max Brenner is a good place to go. If you love chocolate, it might be a bad place to go as you will be utterly flummoxed about what to order! I had the chocolate pizza, with added halva strings and it really was delicious. The door host was a bit of a cow but once we...
More ",4
